Local Authority,Library,Date,Name,Attendees
Cambridgeshire,Cambridge Central,19-09-2019,Rhymetimes,40
Cambridgeshire,Cambridge Central,19-09-2019,Other Events (Adult),10
Cambridgeshire,Cambridge Central,19-09-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,19-09-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,20-09-2019,Storytimes,23
Cambridgeshire,Cambridge Central,20-09-2019,Rhymetimes,44
Cambridgeshire,Cambridge Central,21-09-2019,Other Events (Children),9
Cambridgeshire,Cambridge Central,21-09-2019,Other Events (Children),8
Cambridgeshire,Cambridge Central,21-09-2019,Rhymetimes,102
Cambridgeshire,Cambridge Central,21-09-2019,Other Events (Children),2
Cambridgeshire,Cambridge Central,22-09-2019,Storytimes,35
Cambridgeshire,Cambridge Central,23-09-2019,Storytimes,26
Cambridgeshire,Cambridge Central,23-09-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,23-09-2019,Assisted Digital,2
Cambridgeshire,Cambridge Central,24-09-2019,BIPC - Workshop,8
Cambridgeshire,Cambridge Central,24-09-2019,Rhymetimes,39
Cambridgeshire,Cambridge Central,24-09-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,24-09-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,24-09-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,24-09-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,25-09-2019,Rhymetimes,33
Cambridgeshire,Cambridge Central,25-09-2019,Other Events (Adult),6
Cambridgeshire,Cambridge Central,25-09-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,25-09-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,25-09-2019,BIPC - One to One,2
Cambridgeshire,Cambridge Central,26-09-2019,BIPC - Workshop,6
Cambridgeshire,Cambridge Central,26-09-2019,Rhymetimes,41
Cambridgeshire,Cambridge Central,26-09-2019,Rhymetimes,53
Cambridgeshire,Cambridge Central,26-09-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,27-09-2019,Storytimes,10
Cambridgeshire,Cambridge Central,27-09-2019,Class Visits,29
Cambridgeshire,Cambridge Central,27-09-2019,Rhymetimes,55
Cambridgeshire,Cambridge Central,27-09-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,27-09-2019,Rhymetimes,90
Cambridgeshire,Cambridge Central,29-09-2019,Storytimes,31
Cambridgeshire,Cambridge Central,30-09-2019,Storytimes,23
Cambridgeshire,Cambridge Central,30-09-2019,BIPC - One to One,2
Cambridgeshire,Cambridge Central,30-09-2019,BIPC - One to One,2
Cambridgeshire,Cambridge Central,30-09-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,30-09-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,30-09-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,30-09-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,01-10-2019,Class Visits,32
Cambridgeshire,Cambridge Central,01-10-2019,Rhymetimes,44
Cambridgeshire,Cambridge Central,02-10-2019,Rhymetimes,60
Cambridgeshire,Cambridge Central,02-10-2019,Other Events (Adult),7
Cambridgeshire,Cambridge Central,03-10-2019,Rhymetimes,36
Cambridgeshire,Cambridge Central,03-10-2019,Rhymetimes,18
Cambridgeshire,Cambridge Central,04-10-2019,Storytimes,19
Cambridgeshire,Cambridge Central,04-10-2019,Rhymetimes,50
Cambridgeshire,Cambridge Central,05-10-2019,Other Events (Children),9
Cambridgeshire,Cambridge Central,05-10-2019,Other Events (Children),8
Cambridgeshire,Cambridge Central,05-10-2019,Rhymetimes,96
Cambridgeshire,Cambridge Central,05-10-2019,Other Events (Adult),9
Cambridgeshire,Cambridge Central,05-10-2019,Other Events (Adult),35
Cambridgeshire,Cambridge Central,05-10-2019,Other Events (Adult),29
Cambridgeshire,Cambridge Central,05-10-2019,Other Events (Children),40
Cambridgeshire,Cambridge Central,05-10-2019,Other Events (Adult),41
Cambridgeshire,Cambridge Central,05-10-2019,Other Events (Children),122
Cambridgeshire,Cambridge Central,05-10-2019,Other Events (Children),132
Cambridgeshire,Cambridge Central,05-10-2019,Other Events (Children),87
Cambridgeshire,Cambridge Central,06-10-2019,Storytimes,19
Cambridgeshire,Cambridge Central,07-10-2019,Storytimes,29
Cambridgeshire,Cambridge Central,08-10-2019,Class Visits,34
Cambridgeshire,Cambridge Central,08-10-2019,Rhymetimes,70
Cambridgeshire,Cambridge Central,09-10-2019,Rhymetimes,29
Cambridgeshire,Cambridge Central,09-10-2019,Other Events (Adult),11
Cambridgeshire,Cambridge Central,10-10-2019,Rhymetimes,89
Cambridgeshire,Cambridge Central,11-10-2019,BIPC - Workshop,61
Cambridgeshire,Cambridge Central,10-10-2019,Rhymetimes,37
Cambridgeshire,Cambridge Central,11-10-2019,Storytimes,35
Cambridgeshire,Cambridge Central,11-10-2019,Rhymetimes,48
Cambridgeshire,Cambridge Central,12-10-2019,Rhymetimes,106
Cambridgeshire,Cambridge Central,13-10-2019,Storytimes,34
Cambridgeshire,Cambridge Central,14-10-2019,Storytimes,31
Cambridgeshire,Cambridge Central,15-10-2019,Class Visits,35
Cambridgeshire,Cambridge Central,15-10-2019,Rhymetimes,60
Cambridgeshire,Cambridge Central,16-10-2019,Rhymetimes,48
Cambridgeshire,Cambridge Central,17-10-2019,Rhymetimes,61
Cambridgeshire,Cambridge Central,17-10-2019,Rhymetimes,29
Cambridgeshire,Cambridge Central,18-10-2019,Storytimes,33
Cambridgeshire,Cambridge Central,18-10-2019,Rhymetimes,83
Cambridgeshire,Cambridge Central,16-10-2019,Other Events (Adult),5
Cambridgeshire,Cambridge Central,19-10-2019,Rhymetimes,78
Cambridgeshire,Cambridge Central,17-10-2019,Other Events (Adult),7
Cambridgeshire,Cambridge Central,19-10-2019,Other Events (Children),9
Cambridgeshire,Cambridge Central,19-10-2019,Other Events (Children),8
Cambridgeshire,Cambridge Central,20-10-2019,Storytimes,48
Cambridgeshire,Cambridge Central,21-10-2019,Storytimes,78
Cambridgeshire,Cambridge Central,21-10-2019,Other Events (Adult),2
Cambridgeshire,Cambridge Central,23-10-2019,Rhymetimes,57
Cambridgeshire,Cambridge Central,23-10-2019,Other Events (Adult),14
Cambridgeshire,Cambridge Central,24-10-2019,Rhymetimes,66
Cambridgeshire,Cambridge Central,24-10-2019,Rhymetimes,44
Cambridgeshire,Cambridge Central,01-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,01-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,02-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,02-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,04-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,22-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,22-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,03-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,05-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,07-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,07-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,07-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,07-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,07-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,07-10-2019,BIPC - One to One,1
Cambridgeshire,Cambridge Central,08-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,08-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,10-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,10-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,14-10-2019,BIPC - One to One,1
Cambridgeshire,Cambridge Central,14-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,14-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,14-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,14-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,14-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,14-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,15-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,15-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,15-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,15-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,17-10-2019,Assisted Digital,2
Cambridgeshire,Cambridge Central,17-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,16-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,18-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,18-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,18-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,18-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,18-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,19-10-2019,Other Events (Children),6
Cambridgeshire,Cambridge Central,19-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,21-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,21-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,25-10-2019,Storytimes,54
Cambridgeshire,Cambridge Central,22-10-2019,Rhymetimes,90
Cambridgeshire,Cambridge Central,25-10-2019,Other Events (Adult),12
Cambridgeshire,Cambridge Central,25-10-2019,Rhymetimes,108
Cambridgeshire,Cambridge Central,21-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,21-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,21-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,22-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,26-10-2019,Rhymetimes,84
Cambridgeshire,Cambridge Central,26-10-2019,Other Events (Children),35
Cambridgeshire,Cambridge Central,27-10-2019,Storytimes,32
Cambridgeshire,Cambridge Central,28-10-2019,Storytimes,28
Cambridgeshire,Cambridge Central,28-10-2019,BIPC - One to One,2
Cambridgeshire,Cambridge Central,29-10-2019,Rhymetimes,57
Cambridgeshire,Cambridge Central,26-10-2019,Other Events (Adult),4
Cambridgeshire,Cambridge Central,30-10-2019,Rhymetimes,56
Cambridgeshire,Cambridge Central,30-10-2019,Other Events (Adult),26
Cambridgeshire,Cambridge Central,30-10-2019,BIPC - One to One,1
Cambridgeshire,Cambridge Central,31-10-2019,Rhymetimes,58
Cambridgeshire,Cambridge Central,31-10-2019,Rhymetimes,52
Cambridgeshire,Cambridge Central,31-10-2019,BIPC - Workshop,6
Cambridgeshire,Cambridge Central,01-11-2019,Storytimes,26
Cambridgeshire,Cambridge Central,01-11-2019,Rhymetimes,59
Cambridgeshire,Cambridge Central,02-11-2019,Rhymetimes,79
Cambridgeshire,Cambridge Central,02-11-2019,Other Events (Children),6
Cambridgeshire,Cambridge Central,02-11-2019,Other Events (Children),6
Cambridgeshire,Cambridge Central,03-11-2019,Storytimes,21
Cambridgeshire,Cambridge Central,04-11-2019,Storytimes,31
Cambridgeshire,Cambridge Central,05-11-2019,Rhymetimes,59
Cambridgeshire,Cambridge Central,06-11-2019,Rhymetimes,44
Cambridgeshire,Cambridge Central,06-11-2019,Other Events (Adult),19
Cambridgeshire,Cambridge Central,07-11-2019,Rhymetimes,68
Cambridgeshire,Cambridge Central,07-11-2019,Rhymetimes,45
Cambridgeshire,Cambridge Central,23-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,24-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,24-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,25-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,25-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,25-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,25-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,28-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,28-11-2019,Other Events (Adult),0
Cambridgeshire,Cambridge Central,28-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,29-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,29-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,30-10-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,02-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,02-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,04-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,04-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,04-11-2019,Other Events (Adult),2
Cambridgeshire,Cambridge Central,04-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,05-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,05-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,05-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,06-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,06-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,06-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,08-11-2019,Rhymetimes,73
Cambridgeshire,Cambridge Central,09-11-2019,Rhymetimes,101
Cambridgeshire,Cambridge Central,10-11-2019,Storytimes,30
Cambridgeshire,Cambridge Central,11-11-2019,Storytimes,24
Cambridgeshire,Cambridge Central,12-11-2019,Assisted Digital,0
Cambridgeshire,Cambridge Central,05-11-2019,Assisted Digital,0
Cambridgeshire,Cambridge Central,05-11-2019,Assisted Digital,0
Cambridgeshire,Cambridge Central,12-11-2019,Rhymetimes,66
Cambridgeshire,Cambridge Central,02-11-2019,Other Events (Adult),4
Cambridgeshire,Cambridge Central,13-11-2019,Rhymetimes,73
Cambridgeshire,Cambridge Central,13-11-2019,Other Events (Adult),18
Cambridgeshire,Cambridge Central,10-10-2019,Other Events (Adult),3
Cambridgeshire,Cambridge Central,14-10-2019,BIPC - One to One,1
Cambridgeshire,Cambridge Central,14-11-2019,Rhymetimes,50
Cambridgeshire,Cambridge Central,14-11-2019,Rhymetimes,34
Cambridgeshire,Cambridge Central,14-11-2019,Other Events (Adult),3
Cambridgeshire,Cambridge Central,15-11-2019,Storytimes,29
Cambridgeshire,Cambridge Central,15-11-2019,Rhymetimes,59
Cambridgeshire,Cambridge Central,08-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,11-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,12-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,12-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,13-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,13-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,13-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,14-11-2019,Assisted Digital,0
Cambridgeshire,Cambridge Central,16-11-2019,Rhymetimes,81
Cambridgeshire,Cambridge Central,16-11-2019,Other Events (Children),9
Cambridgeshire,Cambridge Central,16-11-2019,Other Events (Children),8
Cambridgeshire,Cambridge Central,16-11-2019,Other Events (Children),11
Cambridgeshire,Cambridge Central,16-11-2019,Other Events (Children),3
Cambridgeshire,Cambridge Central,17-11-2019,Other Events (Adult),12
Cambridgeshire,Cambridge Central,17-11-2019,Storytimes,44
Cambridgeshire,Cambridge Central,18-11-2019,Storytimes,39
Cambridgeshire,Cambridge Central,16-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,16-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,18-11-2019,Other Events (Adult),2
Cambridgeshire,Cambridge Central,19-11-2019,Rhymetimes,87
Cambridgeshire,Cambridge Central,21-11-2019,Rhymetimes,42
Cambridgeshire,Cambridge Central,21-11-2019,Rhymetimes,25
Cambridgeshire,Cambridge Central,16-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,16-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,18-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,18-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,19-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,20-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,21-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,20-11-2019,Other Events (Adult),17
Cambridgeshire,Cambridge Central,22-11-2019,Storytimes,18
Cambridgeshire,Cambridge Central,22-11-2019,Rhymetimes,85
Cambridgeshire,Cambridge Central,23-11-2019,Rhymetimes,95
Cambridgeshire,Cambridge Central,24-11-2019,Storytimes,24
Cambridgeshire,Cambridge Central,25-11-2019,Storytimes,33
Cambridgeshire,Cambridge Central,26-11-2019,Rhymetimes,69
Cambridgeshire,Cambridge Central,21-11-2019,Other Events (Adult),10
Cambridgeshire,Cambridge Central,27-11-2019,Rhymetimes,41
Cambridgeshire,Cambridge Central,27-11-2019,Other Events (Adult),15
Cambridgeshire,Cambridge Central,27-11-2019,BIPC - One to One,1
Cambridgeshire,Cambridge Central,27-11-2019,BIPC - One to One,1
Cambridgeshire,Cambridge Central,11-11-2019,BIPC - One to One,3
Cambridgeshire,Cambridge Central,28-11-2019,Rhymetimes,38
Cambridgeshire,Cambridge Central,28-11-2019,Rhymetimes,48
Cambridgeshire,Cambridge Central,29-11-2019,Storytimes,24
Cambridgeshire,Cambridge Central,20-11-2019,Rhymetimes,59
Cambridgeshire,Cambridge Central,08-11-2019,Storytimes,24
Cambridgeshire,Cambridge Central,30-11-2019,Other Events (Children),6
Cambridgeshire,Cambridge Central,30-11-2019,Outreach (Children),6
Cambridgeshire,Cambridge Central,30-11-2019,Rhymetimes,76
Cambridgeshire,Cambridge Central,29-11-2019,Rhymetimes,84
Cambridgeshire,Cambridge Central,01-12-2019,Storytimes,19
Cambridgeshire,Cambridge Central,02-12-2019,Storytimes,23
Cambridgeshire,Cambridge Central,23-11-2019,Assisted Digital,4
Cambridgeshire,Cambridge Central,26-11-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,30-11-2019,Other Events (Adult),6
Cambridgeshire,Cambridge Central,30-11-2019,BIPC - Enquiries,12
Cambridgeshire,Cambridge Central,02-12-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,02-12-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,02-12-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,02-12-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,02-12-2019,BIPC - Workshop,8
Cambridgeshire,Cambridge Central,03-12-2019,Rhymetimes,100
Cambridgeshire,Cambridge Central,04-12-2019,Rhymetimes,61
Cambridgeshire,Cambridge Central,04-12-2019,Other Events (Adult),15
Cambridgeshire,Cambridge Central,05-12-2019,Rhymetimes,62
Cambridgeshire,Cambridge Central,05-12-2019,Rhymetimes,31
Cambridgeshire,Cambridge Central,06-12-2019,Storytimes,16
Cambridgeshire,Cambridge Central,06-12-2019,Rhymetimes,47
Cambridgeshire,Cambridge Central,02-12-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,02-12-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,02-12-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,03-12-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,04-12-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,05-12-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,05-12-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,05-12-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,07-12-2019,Rhymetimes,70
Cambridgeshire,Cambridge Central,08-12-2019,Storytimes,37
Cambridgeshire,Cambridge Central,09-12-2019,Storytimes,20
Cambridgeshire,Cambridge Central,10-12-2019,Rhymetimes,51
Cambridgeshire,Cambridge Central,11-12-2019,Rhymetimes,71
Cambridgeshire,Cambridge Central,11-12-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,11-12-2019,Assisted Digital,1
Cambridgeshire,Cambridge Central,11-12-2019,Other Events (Adult),8
Cambridgeshire,Cambridge Central,11-12-2019,Local Studies,24
Cambridgeshire,Cambridge Central,12-12-2019,Rhymetimes,35
Cambridgeshire,Cambridge Central,12-12-2019,Rhymetimes,24
Cambridgeshire,Cambridge Central,13-12-2019,Storytimes,21
